city,indicator,value,year,lat,lon,district
Васильків,Житлова політика,0.5,2017,50.1770891,30.3196385,False
Васильків,Житлова політика,0.0,2018,50.1770891,30.3196385,False
Васильків,Загальний бал,18.860000000000003,2017,50.1770891,30.3196385,False
Васильків,Загальний бал,33.959999999999994,2018,50.1770891,30.3196385,False
Васильків,Закупівлі,0.0,2017,50.1770891,30.3196385,False
Васильків,Закупівлі,3.0,2018,50.1770891,30.3196385,False
Васильків,Землекористування та будівельна політика,2.0,2017,50.1770891,30.3196385,False
Васильків,Землекористування та будівельна політика,3.0,2018,50.1770891,30.3196385,False
Васильків,Кадрові питання,1.0,2017,50.1770891,30.3196385,False
Васильків,Кадрові питання,2.0,2018,50.1770891,30.3196385,False
Васильків,Комунальне майно,0.8,2017,50.1770891,30.3196385,False
Васильків,Комунальне майно,1.5,2018,50.1770891,30.3196385,False
Васильків,Комунальні підприємства,0.2,2017,50.1770891,30.3196385,False
Васильків,Комунальні підприємства,4.199999999999999,2018,50.1770891,30.3196385,False
Васильків,Освіта,2.0,2017,50.1770891,30.3196385,False
Васильків,Освіта,2.5,2018,50.1770891,30.3196385,False
Васильків,Професійна етика та конфлікт інтересів,2.33,2017,50.1770891,30.3196385,False
Васильків,Професійна етика та конфлікт інтересів,2.33,2018,50.1770891,30.3196385,False
Васильків,Соціальні послуги,1.0,2017,50.1770891,30.3196385,False
Васильків,Соціальні послуги,1.5,2018,50.1770891,30.3196385,False
Васильків,"Фінансова та матеріальна допомога, гранти",1.0,2017,50.1770891,30.3196385,False
Васильків,"Фінансова та матеріальна допомога, гранти",1.0,2018,50.1770891,30.3196385,False
Вишневе,Інформація про роботу ОМС,4.0,2017,50.3919,30.368267,False
Вишневе,Інформація про роботу ОМС,4.33,2018,50.3919,30.368267,False
Вишневе,Бюджетний процес,3.0,2017,50.3919,30.368267,False
Вишневе,Бюджетний процес,3.0,2018,50.3919,30.368267,False
Вишневе,Доступ та участь,5.1,2017,50.3919,30.368267,False
Вишневе,Доступ та участь,7.2,2018,50.3919,30.368267,False
Вишневе,Житлова політика,0.0,2017,50.3919,30.368267,False
Вишневе,Житлова політика,0.0,2018,50.3919,30.368267,False
Вишневе,Загальний бал,19.8,2017,50.3919,30.368267,False
Вишневе,Загальний бал,31.03,2018,50.3919,30.368267,False
Вишневе,Закупівлі,1.0,2017,50.3919,30.368267,False
Вишневе,Закупівлі,2.0,2018,50.3919,30.368267,False
Вишневе,Землекористування та будівельна політика,1.7,2017,50.3919,30.368267,False
Вишневе,Землекористування та будівельна політика,4.0,2018,50.3919,30.368267,False
Вишневе,Кадрові питання,2.5,2017,50.3919,30.368267,False
Вишневе,Кадрові питання,2.5,2018,50.3919,30.368267,False
Вишневе,Комунальне майно,0.0,2017,50.3919,30.368267,False
Вишневе,Комунальне майно,0.0,2018,50.3919,30.368267,False
Вишневе,Комунальні підприємства,1.0,2017,50.3919,30.368267,False
Вишневе,Комунальні підприємства,2.5,2018,50.3919,30.368267,False
Вишневе,Освіта,1.5,2017,50.3919,30.368267,False
Вишневе,Освіта,3.5,2018,50.3919,30.368267,False
Вишневе,Професійна етика та конфлікт інтересів,0.0,2017,50.3919,30.368267,False
Вишневе,Професійна етика та конфлікт інтересів,0.0,2018,50.3919,30.368267,False
Вишневе,Соціальні послуги,0.0,2017,50.3919,30.368267,False
Вишневе,Соціальні послуги,0.5,2018,50.3919,30.368267,False
Вишневе,"Фінансова та матеріальна допомога, гранти",0.0,2017,50.3919,30.368267,False
Вишневе,"Фінансова та матеріальна допомога, гранти",1.5,2018,50.3919,30.368267,False
Володимир-Волинський,Інформація про роботу ОМС,4.9,2017,50.848195200000006,24.3256569,False
Володимир-Волинський,Інформація про роботу ОМС,4.0,2018,50.848195200000006,24.3256569,False
Володимир-Волинський,Бюджетний процес,4.2,2017,50.848195200000006,24.3256569,False
Володимир-Волинський,Бюджетний процес,4.0,2018,50.848195200000006,24.3256569,False
Володимир-Волинський,Доступ та участь,5.1,2017,50.848195200000006,24.3256569,False
Володимир-Волинський,Доступ та участь,8.0,2018,50.848195200000006,24.3256569,False
Володимир-Волинський,Житлова політика,0.0,2017,50.848195200000006,24.3256569,False
Володимир-Волинський,Житлова політика,0.0,2018,50.848195200000006,24.3256569,False
Володимир-Волинський,Загальний бал,34.58,2017,50.848195200000006,24.3256569,False
Володимир-Волинський,Загальний бал,44.58,2018,50.848195200000006,24.3256569,False
Володимир-Волинський,Закупівлі,1.75,2017,50.848195200000006,24.3256569,False
Володимир-Волинський,Закупівлі,2.25,2018,50.848195200000006,24.3256569,False
Володимир-Волинський,Землекористування та будівельна політика,5.1,2017,50.848195200000006,24.3256569,False
Володимир-Волинський,Землекористування та будівельна політика,8.0,2018,50.848195200000006,24.3256569,False
Володимир-Волинський,Кадрові питання,1.5,2017,50.848195200000006,24.3256569,False
Володимир-Волинський,Кадрові питання,2.0,2018,50.848195200000006,24.3256569,False
Володимир-Волинський,Комунальне майно,2.0,2017,50.848195200000006,24.3256569,False
Володимир-Волинський,Комунальне майно,5.0,2018,50.848195200000006,24.3256569,False
Володимир-Волинський,Комунальні підприємства,2.7,2017,50.848195200000006,24.3256569,False
Володимир-Волинський,Комунальні підприємства,2.0,2018,50.848195200000006,24.3256569,False
Володимир-Волинський,Освіта,2.5,2017,50.848195200000006,24.3256569,False
Володимир-Волинський,Освіта,3.5,2018,50.848195200000006,24.3256569,False
Володимир-Волинський,Професійна етика та конфлікт інтересів,0.83,2017,50.848195200000006,24.3256569,False
Володимир-Волинський,Професійна етика та конфлікт інтересів,0.33,2018,50.848195200000006,24.3256569,False
Володимир-Волинський,Соціальні послуги,1.5,2017,50.848195200000006,24.3256569,False
Володимир-Волинський,Соціальні послуги,1.5,2018,50.848195200000006,24.3256569,False
Володимир-Волинський,"Фінансова та матеріальна допомога, гранти",2.5,2017,50.848195200000006,24.3256569,False
Володимир-Волинський,"Фінансова та матеріальна допомога, гранти",4.0,2018,50.848195200000006,24.3256569,False
Вінниця,Інформація про роботу ОМС,5.3,2017,49.15,28.4682169,True
Вінниця,Інформація про роботу ОМС,7.0,2018,49.15,28.4682169,True
Вінниця,Бюджетний процес,7.2,2017,49.15,28.4682169,True
Вінниця,Бюджетний процес,7.5,2018,49.15,28.4682169,True
Вінниця,Доступ та участь,5.6,2017,49.15,28.4682169,True
Вінниця,Доступ та участь,6.6,2018,49.15,28.4682169,True
Вінниця,Житлова політика,1.3,2017,49.15,28.4682169,True
Вінниця,Житлова політика,5.0,2018,49.15,28.4682169,True
Вінниця,Загальний бал,49.0,2017,49.15,28.4682169,True
Вінниця,Загальний бал,70.29,2018,49.15,28.4682169,True
Вінниця,Закупівлі,5.3,2017,49.15,28.4682169,True
Вінниця,Закупівлі,6.5,2018,49.15,28.4682169,True
